"","Group.1","x"
"12464","10509",429
"12465","10510",496
"12466","10511",113
"12467","10512",340
"12468","10514",216
"12469","10516",576
"12470","10517",1
"12471","10518",1
"12472","10519",2
"12473","10520",474
"12474","10522",326
"12475","10523",542
"12476","10524",1
"12477","10526",1
"12478","10528",519
"12479","10530",598
"12480","10532",306
"12481","10533",496
"12482","10535",1
"12483","10536",496
"12484","10537",1
"12485","10538",59
"12486","10540",1
"12487","10541",48
"12488","10543",159
"12489","10546",294
"12490","10547",417
"12491","10548",1
"12492","10549",147
"12493","10550",454
"12494","10551",1
"12495","10552",394
"12496","10553",214
"12497","10560",112
"12498","10562",70
"12499","10566",170
"12500","10567",394
"12501","10570",576
"12502","10573",272
"12503","10576",2
"12504","10577",1
"12505","10578",112
"12506","10579",214
"12507","10580",48
"12508","10583",347
"12509","10588",326
"12510","10589",224
"12511","10590",214
"12512","10591",318
"12513","10594",599
"12514","10595",215
"12515","10596",1
"12516","10597",1
"12517","10598",254
"12518","10601",435
"12519","10603",554
"12520","10604",474
"12521","10605",295
"12522","10606",519
"12523","10607",102
"12524","10701",319
"12525","10703",428
"12526","10704",214
"12527","10705",181
"12528","10706",282
"12529","10707",519
"12530","10708",147
"12531","10709",520
"12532","10710",203
"12533","10801",384
"12534","10802",1
"12535","10803",293
"12536","10804",113
"12537","10805",326
"12538","10901",318
"12539","10913",113
"12540","10915",1
"12541","10916",112
"12542","10917",329
"12543","10918",306
"12544","10919",113
"12545","10920",496
"12546","10921",113
"12547","10922",2
"12548","10923",428
"12549","10924",519
"12550","10925",1
"12551","10926",215
"12552","10927",474
"12553","10928",113
"12554","10930",1
"12555","10940",451
"12556","10941",360
"12557","10950",299
"12558","10952",321
"12559","10953",1
"12560","10954",241
"12561","10956",81
"12562","10958",2
"12563","10960",306
"12564","10962",326
"12565","10965",519
"12566","10968",1
"12567","10969",215
"12568","10970",372
"12569","10973",215
"12570","10974",112
"12571","10975",1
"12572","10976",112
"12573","10977",344
"12574","10980",372
"12575","10981",112
"12576","10983",283
"12577","10987",113
"12578","10988",1
"12579","10989",224
"12580","10990",318
"12581","10992",326
"12582","10993",113
"12583","10994",573
"12584","10996",112
"12585","10998",112
"12586","11001",654
"12587","11002",1
"12588","11003",125
"12589","11004",632
"12590","11005",2
"12591","11010",81
"12592","11020",113
"12593","11021",214
"12594","11023",295
"12595","11024",113
"12596","11030",469
"12597","11040",381
"12598","11042",112
"12599","11050",303
"12600","11096",394
"12601","11101",431
"12602","11102",136
"12603","11103",518
"12604","11104",92
"12605","11105",361
"12606","11106",375
"12607","11201",537
"12608","11202",2
"12609","11203",310
"12610","11204",573
"12611","11205",303
"12612","11206",517
"12613","11207",454
"12614","11208",526
"12615","11209",548
"12616","11210",288
"12617","11211",644
"12618","11212",552
"12619","11213",300
"12620","11214",591
"12621","11215",550
"12622","11216",410
"12623","11217",496
"12624","11218",493
"12625","11219",644
"12626","11220",339
"12627","11221",288
"12628","11222",466
"12629","11223",599
"12630","11224",114
"12631","11225",299
"12632","11226",584
"12633","11228",181
"12634","11229",578
"12635","11230",529
"12636","11231",268
"12637","11232",181
"12638","11233",462
"12639","11234",547
"12640","11235",572
"12641","11236",484
"12642","11237",427
"12643","11238",191
"12644","11239",214
"12645","11249",610
"12646","11252",2
"12647","11354",642
"12648","11355",483
"12649","11356",37
"12650","11357",92
"12651","11358",391
"12652","11360",306
"12653","11361",125
"12654","11362",576
"12655","11363",113
"12656","11364",340
"12657","11365",26
"12658","11366",59
"12659","11367",125
"12660","11368",576
"12661","11369",439
"12662","11370",610
"12663","11371",474
"12664","11372",610
"12665","11373",552
"12666","11374",310
"12667","11375",500
"12668","11377",482
"12669","11378",191
"12670","11379",37
"12671","11385",594
"12672","11411",576
"12673","11412",273
"12674","11413",621
"12675","11414",262
"12676","11415",340
"12677","11416",340
"12678","11417",362
"12679","11418",514
"12680","11419",364
"12681","11420",328
"12682","11421",462
"12683","11422",632
"12684","11423",621
"12685","11426",428
"12686","11427",428
"12687","11428",284
"12688","11429",587
"12689","11430",294
"12690","11432",571
"12691","11433",362
"12692","11434",460
"12693","11435",417
"12694","11436",295
"12695","11501",270
"12696","11507",340
"12697","11510",137
"12698","11514",249
"12699","11516",192
"12700","11518",113
"12701","11520",248
"12702","11530",398
"12703","11542",26
"12704","11545",238
"12705","11548",283
"12706","11550",440
"12707","11551",1
"12708","11552",362
"12709","11553",340
"12710","11554",103
"12711","11556",1
"12712","11557",284
"12713","11558",318
"12714","11559",295
"12715","11560",610
"12716","11561",81
"12717","11563",225
"12718","11565",261
"12719","11566",330
"12720","11568",113
"12721","11570",259
"12722","11572",303
"12723","11575",599
"12724","11576",306
"12725","11577",340
"12726","11579",428
"12727","11580",191
"12728","11581",247
"12729","11590",394
"12730","11596",554
"12731","11598",621
"12732","11691",115
"12733","11692",1
"12734","11693",474
"12735","11694",318
"12736","11701",48
"12737","11702",599
"12738","11703",351
"12739","11704",192
"12740","11705",372
"12741","11706",437
"12742","11709",215
"12743","11710",136
"12744","11713",519
"12745","11714",307
"12746","11715",112
"12747","11716",329
"12748","11717",136
"12749","11718",1
"12750","11719",214
"12751","11720",361
"12752","11721",112
"12753","11722",328
"12754","11724",326
"12755","11725",310
"12756","11726",26
"12757","11727",621
"12758","11729",314
"12759","11730",610
"12760","11731",248
"12761","11732",372
"12762","11733",654
"12763","11735",439
"12764","11738",632
"12765","11740",326
"12766","11741",318
"12767","11742",261
"12768","11743",484
"12769","11746",538
"12770","11747",15
"12771","11749",474
"12772","11751",372
"12773","11752",224
"12774","11753",599
"12775","11754",576
"12776","11755",494
"12777","11756",298
"12778","11757",311
"12779","11758",432
"12780","11762",654
"12781","11763",318
"12782","11764",554
"12783","11766",621
"12784","11767",496
"12785","11768",340
"12786","11769",216
"12787","11771",587
"12788","11772",370
"12789","11776",417
"12790","11777",216
"12791","11778",406
"12792","11779",103
"12793","11780",318
"12794","11782",147
"12795","11783",340
"12796","11784",15
"12797","11786",326
"12798","11787",59
"12799","11788",114
"12800","11789",1
"12801","11790",587
"12802","11791",181
"12803","11792",372
"12804","11793",59
"12805","11794",1
"12806","11795",610
"12807","11796",428
"12808","11797",317
"12809","11798",428
"12810","11801",522
"12811","11802",1
"12812","11803",126
"12813","11804",215
"12814","11901",299
"12815","11930",215
"12816","11931",113
"12817","11932",317
"12818","11934",417
"12819","11935",214
"12820","11937",462
"12821","11940",326
"12822","11941",1
"12823","11942",112
"12824","11944",610
"12825","11946",284
"12826","11947",112
"12827","11949",112
"12828","11950",496
"12829","11951",326
"12830","11952",576
"12831","11953",530
"12832","11954",439
"12833","11955",214
"12834","11958",1
"12835","11959",1
"12836","11963",317
"12837","11964",112
"12838","11965",260
"12839","11967",361
"12840","11968",266
"12841","11969",2
"12842","11971",541
"12843","11972",1
"12844","11975",2
"12845","11976",474
"12846","11978",249
"12847","11980",113
"12848","12009",496
"12849","12010",70
"12850","12015",1
"12851","12018",112
"12852","12019",1
"12853","12020",318
"12854","12025",1
"12855","12027",113
"12856","12028",1
"12857","12029",112
"12858","12032",1
"12859","12033",261
"12860","12035",1
"12861","12037",520
"12862","12043",541
"12863","12047",610
"12864","12051",1
"12865","12053",112
"12866","12054",147
"12867","12057",1
"12868","12059",1
"12869","12060",112
"12870","12061",261
"12871","12065",561
"12872","12073",1
"12873","12074",112
"12874","12075",112
"12875","12077",295
"12876","12078",70
"12877","12083",295
"12878","12084",474
"12879","12085",1
"12880","12090",2
"12881","12094",1
"12882","12095",295
"12883","12106",1
"12884","12110",263
"12885","12117",113
"12886","12118",261
"12887","12120",112
"12888","12121",1
"12889","12122",214
"12890","12123",112
"12891","12125",1
"12892","12130",112
"12893","12134",428
"12894","12136",1
"12895","12137",112
"12896","12139",1
"12897","12140",2
"12898","12141",1
"12899","12143",214
"12900","12144",351
"12901","12148",113
"12902","12149",214
"12903","12154",1
"12904","12157",113
"12905","12158",1
"12906","12159",2
"12907","12164",214
"12908","12167",113
"12909","12170",1
"12910","12180",236
"12911","12182",519
"12912","12183",1
"12913","12184",306
"12914","12185",1
"12915","12186",113
"12916","12188",295
"12917","12189",394
"12918","12192",260
"12919","12193",214
"12920","12196",1
"12921","12197",214
"12922","12198",113
"12923","12202",474
"12924","12203",302
"12925","12204",326
"12926","12205",362
"12927","12206",429
"12928","12207",565
"12929","12208",520
"12930","12209",326
"12931","12210",428
"12932","12211",295
"12933","12212",1
"12934","12220",1
"12935","12223",1
"12936","12226",1
"12937","12228",1
"12938","12234",1
"12939","12250",1
"12940","12302",351
"12941","12303",307
"12942","12304",92
"12943","12305",587
"12944","12306",451
"12945","12307",295
"12946","12308",224
"12947","12309",554
"12948","12401",461
"12949","12404",372
"12950","12405",1
"12951","12406",1
"12952","12407",1
"12953","12409",2
"12954","12412",1
"12955","12413",261
"12956","12414",565
"12957","12419",1
"12958","12420",1
"12959","12423",1
"12960","12427",1
"12961","12428",261
"12962","12430",113
"12963","12431",1
"12964","12432",1
"12965","12434",113
"12966","12439",1
"12967","12440",2
"12968","12442",2
"12969","12446",113
"12970","12449",1
"12971","12450",1
"12972","12451",1
"12973","12455",215
"12974","12457",1
"12975","12458",1
"12976","12466",1
"12977","12468",2
"12978","12470",2
"12979","12471",1
"12980","12472",326
"12981","12474",1
"12982","12477",329
"12983","12481",215
"12984","12482",1
"12985","12483",1
"12986","12484",113
"12987","12485",2
"12988","12487",1
"12989","12491",112
"12990","12494",112
"12991","12496",112
"12992","12498",340
"12993","12501",1
"12994","12502",1
"12995","12503",1
"12996","12504",1
"12997","12508",326
"12998","12514",1
"12999","12515",1
"13000","12518",113
"13001","12520",215
"13002","12522",113
"13003","12523",1
"13004","12524",318
"13005","12525",224
"13006","12526",1
"13007","12528",113
"13008","12529",1
"13009","12531",1
"13010","12533",519
"13011","12534",505
"13012","12537",1
"13013","12538",496
"13014","12540",394
"13015","12542",2
"13016","12545",428
"13017","12546",428
"13018","12547",1
"13019","12549",428
"13020","12550",467
"13021","12553",632
"13022","12561",329
"13023","12563",326
"13024","12564",326
"13025","12565",2
"13026","12566",394
"13027","12567",113
"13028","12568",112
"13029","12569",508
"13030","12570",112
"13031","12571",530
"13032","12572",318
"13033","12575",1
"13034","12577",1
"13035","12578",260
"13036","12580",2
"13037","12581",1
"13038","12582",2
"13039","12583",2
"13040","12584",112
"13041","12585",2
"13042","12586",215
"13043","12589",283
"13044","12590",428
"13045","12594",2
"13046","12601",321
"13047","12603",159
"13048","12701",295
"13049","12719",112
"13050","12721",282
"13051","12723",113
"13052","12732",2
"13053","12734",1
"13054","12738",2
"13055","12740",1
"13056","12746",1
"13057","12748",1
"13058","12749",1
"13059","12751",1
"13060","12754",587
"13061","12758",372
"13062","12759",113
"13063","12762",1
"13064","12763",1
"13065","12764",2
"13066","12768",1
"13067","12771",621
"13068","12775",112
"13069","12776",113
"13070","12777",1
"13071","12779",215
"13072","12785",1
"13073","12786",112
"13074","12789",1
"13075","12790",2
"13076","12801",621
"13077","12803",214
"13078","12804",270
"13079","12809",215
"13080","12814",394
"13081","12815",1
"13082","12816",215
"13083","12817",113
"13084","12824",1
"13085","12827",112
"13086","12828",112
"13087","12831",261
"13088","12832",508
"13089","12833",1
"13090","12834",417
"13091","12836",2
"13092","12838",1
"13093","12839",588
"13094","12842",112
"13095","12843",1
"13096","12845",349
"13097","12846",113
"13098","12847",1
"13099","12853",2
"13100","12857",1
"13101","12865",1
"13102","12866",460
"13103","12870",2
"13104","12871",112
"13105","12883",394
"13106","12885",224
"13107","12886",1
"13108","12887",214
"13109","12901",420
"13110","12903",1
"13111","12910",1
"13112","12914",1
"13113","12915",1
"13114","12918",112
"13115","12919",215
"13116","12920",2
"13117","12924",1
"13118","12928",112
"13119","12929",2
"13120","12932",214
"13121","12933",1
"13122","12934",1
"13123","12935",112
"13124","12937",1
"13125","12942",1
"13126","12943",112
"13127","12944",260
"13128","12946",136
"13129","12950",112
"13130","12953",329
"13131","12956",1
"13132","12957",1
"13133","12958",2
"13134","12959",1
"13135","12960",1
"13136","12961",1
"13137","12962",2
"13138","12965",1
"13139","12966",112
"13140","12967",1
"13141","12972",113
"13142","12974",113
"13143","12979",215
"13144","12983",307
"13145","12985",1
"13146","12986",261
"13147","12992",113
"13148","12996",1
"13149","12997",112
"13150","13021",554
"13151","13022",406
"13152","13026",1
"13153","13027",318
"13154","13028",1
"13155","13029",474
"13156","13030",215
"13157","13031",428
"13158","13032",496
"13159","13033",214
"13160","13035",428
"13161","13036",474
"13162","13037",474
"13163","13039",610
"13164","13040",1
"13165","13041",236
"13166","13045",503
"13167","13052",1
"13168","13053",326
"13169","13057",216
"13170","13060",282
"13171","13064",1
"13172","13066",621
"13173","13068",214
"13174","13069",362
"13175","13073",215
"13176","13074",2
"13177","13077",260
"13178","13078",214
"13179","13080",214
"13180","13081",2
"13181","13082",1
"13182","13084",112
"13183","13088",3
"13184","13090",351
"13185","13092",215
"13186","13103",1
"13187","13104",113
"13188","13108",1
"13189","13112",1
"13190","13114",112
"13191","13118",113
"13192","13122",1
"13193","13126",181
"13194","13135",113
"13195","13140",224
"13196","13142",3
"13197","13145",113
"13198","13146",1
"13199","13148",496
"13200","13152",318
"13201","13157",1
"13202","13159",113
"13203","13160",1
"13204","13163",112
"13205","13164",1
"13206","13165",382
"13207","13166",113
"13208","13167",1
"13209","13202",362
"13210","13203",283
"13211","13204",284
"13212","13205",496
"13213","13206",70
"13214","13207",113
"13215","13208",26
"13216","13209",519
"13217","13210",643
"13218","13211",306
"13219","13212",407
"13220","13214",406
"13221","13215",261
"13222","13217",1
"13223","13218",1
"13224","13219",318
"13225","13224",610
"13226","13290",269
"13227","13303",1
"13228","13304",261
"13229","13308",2
"13230","13309",496
"13231","13310",1
"13232","13314",1
"13233","13316",113
"13234","13317",214
"13235","13320",112
"13236","13323",474
"13237","13324",1
"13238","13326",599
"13239","13327",214
